Date,VTECi1-3
03-01-2015 16:42,41.75458364
03-01-2015 16:44,41.75458364
03-01-2015 16:47,41.75458364
03-01-2015 16:49,41.75458364
03-01-2015 16:52,42.47311046
03-01-2015 16:54,43.46399031
03-01-2015 16:57,45.5040621
03-01-2015 16:59,46.03888314
03-01-2015 17:02,46.15525839
03-01-2015 17:04,46.32882756
03-01-2015 17:07,46.48463209
03-01-2015 17:09,46.48463209
03-01-2015 17:12,46.48463209
03-01-2015 17:14,46.48463209
03-01-2015 17:17,46.48463209
03-01-2015 17:19,46.22823272
03-01-2015 17:22,45.4327134
03-01-2015 17:24,45.4327134
03-01-2015 17:27,45.4327134
03-01-2015 17:29,45.4327134
03-01-2015 17:32,45.4327134
03-01-2015 17:34,45.93224681
03-01-2015 17:37,45.93224681
03-01-2015 17:39,45.93224681
03-01-2015 17:42,45.95651228
03-01-2015 17:44,46.84453713
03-01-2015 17:47,46.87893145
03-01-2015 17:49,47.13855152
03-01-2015 17:52,46.84453713
03-01-2015 17:54,46.01380384
03-01-2015 17:57,46.01380384
03-01-2015 17:59,46.01380384
03-01-2015 18:02,46.01380384
03-01-2015 18:04,46.01380384
03-01-2015 18:07,46.01380384
03-01-2015 18:09,46.01380384
03-01-2015 18:12,46.01380384
03-01-2015 18:14,46.16236297
03-01-2015 18:17,47.15003886
03-01-2015 18:19,47.74786291
03-01-2015 18:22,47.92154249
03-01-2015 18:24,48.07646105
03-01-2015 18:27,48.3694037
03-01-2015 18:29,48.86528966
03-01-2015 18:32,48.86528966
03-01-2015 18:34,48.86528966
03-01-2015 18:37,48.86528966
03-01-2015 18:39,48.86528966
03-01-2015 18:42,48.05998604
03-01-2015 18:44,47.93668965
03-01-2015 18:47,47.93668965
03-01-2015 18:49,47.93668965
03-01-2015 18:52,47.93668965
03-01-2015 18:54,47.93668965
03-01-2015 18:57,48.2182713
03-01-2015 18:59,48.48250888
03-01-2015 19:02,48.48250888
03-01-2015 19:04,48.48250888
03-01-2015 19:07,48.48250888
03-01-2015 19:09,48.48250888
03-01-2015 19:12,47.93767677
03-01-2015 19:14,47.63369091
03-01-2015 19:17,47.32874233
03-01-2015 19:19,47.26103464
03-01-2015 19:22,46.94349003
03-01-2015 19:24,46.41071883
03-01-2015 19:27,46.34168941
03-01-2015 19:29,45.93848483
03-01-2015 19:32,45.72308796
03-01-2015 19:34,45.65142731
03-01-2015 19:37,45.60967623
03-01-2015 19:39,45.60259612
03-01-2015 19:42,45.38583697
03-01-2015 19:44,45.38583697
03-01-2015 19:47,45.38583697
03-01-2015 19:49,44.88156097
03-01-2015 19:52,44.46961442
03-01-2015 19:54,44.25991443
03-01-2015 19:57,44.25991443
03-01-2015 19:59,44.25096013
03-01-2015 20:02,44.1892869
03-01-2015 20:04,44.1729449
03-01-2015 20:07,44.1729449
03-01-2015 20:09,44.1729449
03-01-2015 20:12,43.88395351
03-01-2015 20:14,43.57034988
03-01-2015 20:17,43.38241398
03-01-2015 20:19,43.17902832
03-01-2015 20:22,42.78572026
03-01-2015 20:24,42.33792272
03-01-2015 20:27,41.91568724
03-01-2015 20:29,41.62367163
03-01-2015 20:32,41.29178049
03-01-2015 20:34,40.74706595
03-01-2015 20:37,40.3655175
03-01-2015 20:39,39.93851253
03-01-2015 20:42,39.36026459
03-01-2015 20:44,38.69863868
03-01-2015 20:47,38.21491264
03-01-2015 20:49,37.71233822
03-01-2015 20:52,37.22916343
03-01-2015 20:54,36.59619354
03-01-2015 20:57,35.81806809
03-01-2015 20:59,34.96130216
03-01-2015 21:02,33.92111355
03-01-2015 21:04,32.87058119
03-01-2015 21:07,31.91151075
03-01-2015 21:09,31.03945247
03-01-2015 21:12,30.23747531
03-01-2015 21:14,29.46481804
03-01-2015 21:17,28.64141588
03-01-2015 21:19,27.78352751
03-01-2015 21:22,26.79169689
03-01-2015 21:24,26.08622378
03-01-2015 21:27,25.25787559
03-01-2015 21:29,24.45757021
03-01-2015 21:32,23.84326965
03-01-2015 21:34,23.23008414
03-01-2015 21:37,22.62378682
03-01-2015 21:39,21.98486086
03-01-2015 21:42,21.32023884
03-01-2015 21:44,20.70088823
03-01-2015 21:47,20.16364722
03-01-2015 21:49,19.65952911
03-01-2015 21:52,19.17663823
03-01-2015 21:54,18.72565804
